Handle Count, Page File Bytes, Virtual Bytes, Working Set
235, 12550144, 4533084160, 21557248
235, 12550144, 4533084160, 21557248
235, 12562432, 4533084160, 21491712
235, 10899456, 4533084160, 20946944
235, 12763136, 4533084160, 21663744
235, 12763136, 4533084160, 21663744
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 12578816, 4533084160, 21512192
235, 13287424, 4533084160, 21540864
235, 11034624, 4533084160, 21049344
235, 12468224, 4533084160, 21446656
235, 13303808, 4533084160, 21651456
235, 13242368, 4533084160, 21540864
235, 13242368, 4533084160, 21557248
235, 12570624, 4533084160, 21463040
235, 13242368, 4533084160, 21557248
235, 12570624, 4533084160, 21520384
235, 13242368, 4533084160, 21557248
235, 12570624, 4533084160, 21450752
235, 13242368, 4533084160, 21557248
235, 13242368, 4533084160, 21557248
235, 13242368, 4533084160, 21557248
235, 13242368, 4533084160, 21770240
235, 13299712, 4533084160, 22134784
235, 12390400, 4533084160, 21524480
235, 13295616, 4533084160, 21868544
235, 13271040, 4533084160, 21749760
235, 12435456, 4533084160, 21573632
235, 13213696, 4533084160, 21897216
235, 13168640, 4533084160, 21684224
235, 13254656, 4533084160, 21950464
235, 13250560, 4533084160, 21757952
235, 13275136, 4533084160, 21905408
235, 12447744, 4533084160, 21630976
235, 13275136, 4533084160, 22052864
